,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
648,71223146.50296113,0.0,55236625.64098555,0.06343020515724603,423600000.0,0.0
649,37255203.23710208,0.0,29213068.636122655,0.03352212572267153,613800000.0,0.0
650,225352782.8603031,0.0,83430649.7147463,0.04703878578058487,84600000.0,0.0
651,37255203.23710208,0.0,161218867.4218822,0.0,906700000.0,0.0
652,88511693.9986257,0.0,58474759.45749568,0.023990415690538853,217800000.0,0.0
653,101526442.81664267,0.05065937542628858,84847392.73359296,0.03591149021350949,121200000.0,0.0
654,174507799.2030574,0.0060791250511546295,134778327.2610006,0.0017721706193312976,121200000.0,3343.512020110531
655,179187187.16762763,0.036474750306927775,48502129.717741415,0.019936190065224933,0.0,4594.786098708912
656,78453877.84187987,0.0,65364357.82766263,0.013832671150924354,466300000.0,0.0
657,110130504.5881955,0.0,55789917.0013219,0.001778549823643637,92100000.0,1646.511968016252
658,162749266.22446585,0.007691751725578184,42818415.6714978,0.0,92100000.0,0.0
659,68139002.95605196,0.0,55527507.62774458,0.06409247606188456,340700000.0,0.0
660,166604617.59284723,0.0,36017352.68235521,0.04149801345277306,115300000.0,0.0
661,103162272.08375776,0.0,19714713.83173465,0.022818053760543265,363800000.0,0.0
662,71223146.50296113,0.0,19508744.36213586,0.022349108988545037,1203000000.0,0.0
663,144956226.29360634,0.0,29367021.15067353,0.033872639937109456,151900000.0,0.0
664,134488631.6801605,0.058351127151866765,62457332.77077676,0.027890652955524037,30700000.0,0.0
665,121644599.3504275,0.0,57505121.36852383,0.022406507428321648,577200000.0,0.0
666,32694901.094161935,0.0,92472135.30234072,0.00553651298697946,644500000.0,0.0
667,0.0,0.0,138126732.3887096,0.0009361693890216424,371400000.0,10719.85013634762
668,137587437.176622,0.0,36017352.68235521,0.04149801345277306,540600000.0,0.0
669,0.0,0.0,204355223.07688695,0.0,492600000.0,4767.332776300786
670,184223705.77833694,0.0,123342572.28292334,0.011290879979036486,369700000.0,0.0
671,126829027.92959374,0.0,70240716.16483334,0.03735776914765409,0.0,0.0
672,58934939.846400745,0.008307091863624437,148666153.52483374,0.008226570967928542,256100000.00000003,1660.6732093711341
673,111601194.33864394,0.0,92790829.36169708,0.002681770057813722,831600000.0,3101.9807307521755
674,0.0,0.0,55236625.64098555,0.06343020515724603,461900000.0,0.0
675,32694901.094161935,0.0,90143923.5488522,0.0,199900000.0,0.0
676,236302618.4409428,0.05065937542628858,49455401.8211896,0.01299746159885047,61400000.0,0.0
677,159911455.00277433,0.10901050257815534,193736772.51408312,0.0,61400000.0,0.0
678,66507014.9338145,0.0,36017352.68235521,0.04149801345277306,1280900000.0,0.0
679,166317822.28598702,0.10131875085257716,25062562.72712606,0.02861211343607849,498500000.0,0.0
680,172442380.51149037,0.015197812627886576,122365137.02492628,0.0001930015749741977,61400000.0,3348.4079484491795
681,164507049.82030725,0.0,85884394.50176388,0.043760441286970694,339000000.0,0.0
682,58934939.846400745,0.02307525517673455,94465859.99702881,0.007996805230179618,0.0,0.0
683,88511693.9986257,0.0,29213068.636122655,0.03352212572267153,831600000.0,0.0
684,183927748.79206374,0.0,55527507.62774458,0.06409247606188456,302400000.0,0.0
685,174512892.7157464,0.007691751725578184,91727658.81794383,0.02114340171908201,121200000.0,0.0
686,177704811.48679918,0.15197812627886575,54039095.98574514,0.006999387889405283,242400000.0,0.0
687,147848759.27215046,0.0,53625695.430132516,0.017667662485853088,1203000000.0,0.0
688,126829027.92959374,0.0,59684505.969125375,0.01962149165296976,30700000.0,0.0
689,109584413.64186119,0.0,83104457.32117316,0.011290879979036486,151900000.0,0.0
690,154287485.51802808,0.0,83430649.7147463,0.04703878578058487,0.0,0.0
691,0.0,0.0,55007976.00999457,0.019424715310670727,490900000.0,0.0
692,37255203.23710208,0.0,68689463.7994421,0.02409067741669537,851200000.0,0.0
693,109503342.08350585,0.0,67420713.66354913,0.02258175995807297,321100000.0,0.0
694,110221197.21848392,0.007691751725578184,53358573.6002109,0.0,0.0,0.0
695,66507014.9338145,0.0,138178224.7561093,0.007918647768179916,508200000.0,0.0
696,72222705.9376919,0.0,19611729.096935257,0.02258358137454415,485000000.0,0.0
697,53972506.18695759,0.0,127890209.15673694,0.016727081401947057,115300000.0,0.0
698,32694901.094161935,0.0,58474759.45749568,0.023990415690538853,302400000.0,0.0
699,145883058.26646656,0.0,55527507.62774458,0.06409247606188456,340700000.0,0.0
700,42291505.65437629,0.0,63489874.4905345,0.023773458463193342,613800000.0,0.0
701,77099991.75787257,0.0,202917863.58331275,0.0,0.0,0.0
702,109584413.64186119,0.0,13840815.352812577,0.015840888008050707,1586400000.0,0.0
703,168819350.80412757,0.0060791250511546295,43081812.825682744,0.0006744036260348213,92100000.0,1568.6324603728126
704,32694901.094161935,0.0,19611729.096935257,0.002710029764945298,485000000.0,2059.6584264202384
705,72222705.9376919,0.0,128560351.38128528,0.006307835397285946,762600000.0,641.5731296302031
706,144413160.42944723,0.007002135258224011,52014818.67274299,0.007168246907917229,256100000.00000003,5489.270462554832
707,58934939.846400745,0.008307091863624437,139318205.60134667,0.01056994701029081,0.0,2848.4839813687045
708,53972506.18695759,0.0,69260137.16148919,0.03055975255287141,371400000.0,0.0
709,199716683.5766434,0.0,83218658.75283495,0.016760207327542232,121200000.0,1497.0056115976258
710,0.0,0.0,190623043.85505494,0.007996805230179618,302400000.0,0.0
711,169432122.311759,0.0,29213068.636122655,0.004022655086720583,273100000.0,3629.5028221236107
712,159911455.00277433,0.10901050257815534,175016288.22731808,0.0,61400000.0,0.0
713,96490140.39936846,0.05065937542628858,52822278.03889993,0.01717913064654327,377300000.0,0.0
714,165528722.04345328,0.05065937542628858,80548796.54115558,0.03738512806231617,121200000.0,0.0
715,177704811.48679918,0.022796718941829865,118526895.2757837,1.6732709747707548e-05,92100000.0,3420.1242385157566
716,95213987.28559849,0.0,55527507.62774458,0.06409247606188456,0.0,0.0
717,147588218.69105962,0.0,83218658.75283495,0.04655613146539509,546500000.0,0.0
718,150159471.1244788,0.007002135258224011,180682752.5903782,0.0,121200000.0,3762.846564710298
719,132514534.68415771,0.0,145262204.84737867,0.007527860458181384,1337900000.0,0.0
720,32694901.094161935,0.0,97161725.88258404,0.017310933385166514,205800000.0,0.0
721,76299088.11882158,0.0,249256068.99848717,0.0,997200000.0,0.0
722,60717312.84309486,0.0,120388862.56660502,0.02261703956788869,121200000.0,0.0
723,96490140.39936846,0.05065937542628858,21881042.503812924,0.025186736869507523,151900000.0,0.0
724,85178223.26718086,0.007691751725578184,83430649.7147463,0.04703878578058487,0.0,0.0
725,85178223.26718086,0.0027690306212081457,42818415.6714978,0.0,92100000.0,927.7455888541449
726,159911455.00277433,0.10901050257815534,47586674.9417595,0.01076776754751168,151900000.0,0.0
727,217198541.196981,0.0,55011695.38766178,0.01416920824703886,1061400000.0,0.0
728,115098483.0386646,0.007691751725578184,53600102.54575416,0.012931405217985477,0.0,0.0
729,72222705.9376919,0.0,114934743.46109626,0.02285158602202373,0.0,0.0
730,152281136.071976,0.0,19611729.096935257,0.02258358137454415,656500000.0,0.0
731,134488631.6801605,0.058351127151866765,115231268.06805047,0.001355624596105636,0.0,0.0
732,181430221.6229285,0.0,68798537.67105806,0.024339013356752606,0.0,0.0
733,113207443.34922397,0.05065937542628858,65285848.716056466,0.019981928194178288,0.0,0.0
734,101988088.03595176,0.0,29367021.15067353,0.033872639937109456,369700000.0,0.0
735,0.0,0.0,89184071.41353351,0.0028085081670649274,333100000.0,3333.522965346415
736,202621123.7507406,0.0,55011695.38766178,0.01416920824703886,151900000.0,0.0
737,154002586.64038622,0.0,60917185.62772361,0.001806686509963532,485000000.0,4807.77804943715
738,165528722.04345328,0.05065937542628858,49455401.8211896,0.01299746159885047,61400000.0,0.0
739,154345864.93625224,0.0,51729648.34634168,0.0012404689555887327,1555700000.0,1497.7304284965742
740,154311096.58843052,0.0,98654990.03462064,0.02922667531453585,1226200000.0,0.0
741,118857792.03722039,0.0,50127344.48725379,0.0087252820055791,972400000.0,0.0
742,177067681.2786764,0.0,206456303.40384948,0.0,442300000.0,0.0
743,85178223.26718086,0.007691751725578184,228044547.88270342,0.0,61400000.0,0.0
744,101988088.03595176,0.0,52451610.50156695,0.016673441173927744,151900000.0,0.0
745,96223098.04916811,0.0,19714713.83173465,0.0027381664512651912,1132100000.0,5686.443196582994
746,134488631.6801605,0.021006405774672034,103529452.21199352,0.008697734680109067,121200000.0,2722.1729280368554
747,249188038.76969194,0.0,36017352.68235521,0.004979761614332767,504600000.0,3457.7235693664074
748,120872818.04831296,0.0,83582570.871887,0.006650512707073771,1074200000.0,0.0
749,0.0,0.0,57505121.36852383,0.008066342674195794,966500000.0,830.8912839210861
750,161813773.23493528,0.05065937542628858,52014818.67274299,0.059735390899310244,0.0,0.0
751,100714900.1874114,0.0,166341914.0202615,0.02114340171908201,290400000.0,0.0
752,139204763.24930713,0.058351127151866765,99550752.90359968,0.03837123221201539,0.0,0.0
753,66507014.9338145,0.0,29213068.636122655,0.03352212572267153,1182600000.0,0.0
754,109423197.42458755,0.02377543639588018,82571683.4759498,0.014349117436827935,0.0,2649.8453466788014
755,278244204.70442295,0.0,150560367.54580036,0.011174041907557176,916200000.0,0.0
756,0.0,0.0,127552248.89400904,0.015993610460359235,84600000.0,0.0
757,136334928.92013896,0.05065937542628858,52896991.13344766,0.017349235056464872,0.0,0.0
758,37255203.23710208,0.0,51823788.1044599,0.01581555094453055,363800000.0,0.0
759,66507014.9338145,0.0,86084372.43095136,0.044215744709318584,84600000.0,0.0
760,124231115.41096926,0.0,131244809.56521232,0.02114340171908201,461900000.0,0.0
761,83497824.69174261,0.0,102281341.66604519,0.0036593509228204386,991300000.0,3482.006319166546
762,147485483.76362175,0.0,62558632.23548071,0.0033767488419258664,966500000.0,3295.1792241004705
763,159911455.00277433,0.10901050257815534,226263695.65003377,0.0,633400000.0,0.0
764,208073802.45052293,0.0,61233083.298940636,0.026473420516671127,273100000.0,0.0
765,230645523.52908796,0.0,29367021.15067353,0.004064716792453135,625800000.0,3151.6254456939214
766,42291505.65437629,0.0,193736772.51408312,0.0,569600000.0,1889.0503758410532
767,171143888.83010375,0.058351127151866765,137112058.1354767,0.01849450085944941,0.0,0.0
768,68139002.95605196,0.0,156413411.34513265,0.008538656054462149,205800000.0,0.0
769,148992572.8637129,0.0,29367021.15067353,0.033872639937109456,843600000.0,0.0
770,71223146.50296113,0.0,123063866.41316643,0.0025372082062898402,339000000.0,4907.124784858289
771,32694901.094161935,0.0,161053743.04277623,0.0030495275695575693,205800000.0,5142.119089144482
772,78453877.84187987,0.0,85623117.5405539,0.02258175995807297,151900000.0,0.0
773,210412756.01456407,0.0,236437375.69434392,0.0,432800000.0,0.0
774,139382316.28490794,0.0,65947345.963051036,0.002710029764945298,874300000.0,1168.5509090942535
775,94979303.71425684,0.0,214958180.26367247,0.0,1003100000.0,742.1499462185187
776,78453877.84187987,0.0,55527507.62774458,0.02307329138227844,84600000.0,3339.127912290691
777,90924533.96221238,0.007691751725578184,65981674.207984164,0.007606017920181088,61400000.0,0.0
778,53972506.18695759,0.0,149729286.18593353,0.0076116246188695225,461900000.0,1769.905830475179
779,127373940.11831835,0.05065937542628858,66728027.209831744,0.03300068398507977,0.0,0.0
780,58934939.846400745,0.02307525517673455,191515724.13757014,0.0,30700000.0,0.0
781,76299088.11882158,0.0,29213068.636122655,0.004022655086720583,613800000.0,1943.4719981199669
782,136334928.92013896,0.0060791250511546295,132359804.95906831,0.0,121200000.0,3890.969689097199
783,136343642.84171075,0.0,29367021.15067353,0.004064716792453135,151900000.0,3558.53501794909
784,88511693.9986257,0.0,62558632.23548071,0.028139573682715552,974500000.0,0.0
785,42291505.65437629,0.0,70240716.16483334,0.03735776914765409,84600000.0,0.0
786,164507049.82030725,0.0,203933387.08138743,0.0027542394093193973,517400000.0,0.0
787,0.0,0.0,214456647.0653237,0.0,345900000.0,5862.154043486058
788,120655631.25191697,0.015383503451156367,70240716.16483334,0.03735776914765409,256100000.00000003,0.0
789,144970731.54380167,0.0,93523752.01118231,0.018287857837680256,587500000.0,0.0
790,177704811.48679918,0.15197812627886575,44989440.76273984,0.051021220574161606,0.0,0.0
791,100714900.1874114,0.0,66045103.44010488,0.0,205800000.0,0.0
792,107082885.12372062,0.0060791250511546295,21881042.503812924,0.003022408424340902,151900000.0,2838.9634526180316
793,145940066.0722279,0.0,53585210.615035295,0.006327175658285894,309900000.0,2574.3432122815543
794,221541977.6000306,0.0,51753320.58471611,0.015655112725002675,267200000.0,0.0
795,32694901.094161935,0.0,83721931.52190953,0.0,297900000.0,0.0
796,96490140.39936846,0.05065937542628858,144398382.15269288,0.01476808849442748,121200000.0,0.0
797,32694901.094161935,0.0,29213068.636122655,0.03352212572267153,490900000.0,0.0
798,88429031.37443781,0.0,230921561.26747727,0.0,176700000.0,604.8674776913219
799,164837270.4882678,0.0,205588506.2755974,0.0,905000000.0,0.0
800,151367515.13815603,0.007691751725578184,36017352.68235521,0.04149801345277306,30700000.0,0.0
801,101526442.81664267,0.05065937542628858,100759376.17493644,0.0,0.0,0.0
802,66507014.9338145,0.0,48644185.496534824,0.01193080870975734,1207400000.0,0.0
803,42291505.65437629,0.0,160881145.26527995,0.0019685939589382823,1773500000.0,1755.4277127129062
804,0.0,0.0,124140942.60515833,0.001405294131882698,279200000.0,8177.857844752244
805,248410761.78812402,0.0,109708039.76600805,0.01159148659159203,825700000.0,0.0
806,219748970.54271507,0.0,107545071.57599908,0.0005056885509104502,997200000.0,1230.0654581882407
807,109503342.08350585,0.0,99932930.59907672,0.011290879979036486,1051100000.0,0.0
808,0.0,0.0,213494825.2337088,0.004104766512174731,363800000.0,0.0
809,146778470.53340834,0.0,45369353.662597716,0.00830476948046919,388400000.0,0.0
810,131633016.52358353,0.0,19611729.096935257,0.02258358137454415,1215000000.0,0.0
811,37255203.23710208,0.0,72484588.99536279,0.015055720916362769,958900000.0,0.0
812,37255203.23710208,0.0,139318205.60134667,0.003523315670096937,1070700000.0,10019.399571673894
813,0.0,0.0,90376912.01870728,0.005127398084950765,776300000.0,4909.979727365329
814,103162272.08375776,0.0,167428150.15162036,0.007918647768179916,205800000.0,0.0
815,0.0,0.0,70594265.04042178,0.03213510264972888,583100000.0,0.0
816,166927546.49260283,0.0,41742512.066406816,0.004069281655404017,893000000.0,0.0
817,218132239.6791981,0.0,36017352.68235521,0.0149392848429983,1101400000.0,2522.309241358461
818,186608877.28058475,0.10131875085257716,48502129.717741415,0.055378305736735925,0.0,0.0
819,109423197.42458755,0.06604287887744495,91658670.65308374,0.01083985716101413,0.0,0.0
820,148303191.38177454,0.05065937542628858,49901027.680377245,0.0570548919325915,121200000.0,0.0
821,186608877.28058475,0.10131875085257716,44565429.71976894,0.05067957870793697,377300000.0,0.0
822,88716505.67112035,0.015383503451156367,70075099.01271406,0.03698069725544184,377300000.0,0.0
823,32694901.094161935,0.0,64264003.85768861,0.030294318269628348,1321100000.0,0.0
824,72222705.9376919,0.0,139302435.4975611,0.012307273636174777,84600000.0,0.0
825,53972506.18695759,0.0,261165205.16932008,0.0,297900000.0,0.0
826,88429031.37443781,0.0,53545893.63353817,0.0015369580898031867,121200000.0,4469.251701167968
827,117680843.07115024,0.0,83430649.7147463,0.04703878578058487,84600000.0,0.0
828,66507014.9338145,0.0,168878974.84868658,0.013832671150924354,115300000.0,0.0
829,0.0,0.0,127380607.66934338,0.015602823150360707,248500000.0,0.0
830,119952250.00536126,0.05065937542628858,62457332.77077676,0.027890652955524037,30700000.0,0.0
831,71223146.50296113,0.0,82006672.87217098,0.05072512260476933,852900000.0,0.0
832,37255203.23710208,0.0,112090179.78471544,0.021634082726104707,30700000.0,0.0
833,186608877.28058475,0.015197812627886576,87824847.63993406,1.7649315445210053e-05,286800000.0,2197.136661959043
834,110573595.57493308,0.0,222612419.4870517,0.0013702167043902023,1150800000.0,0.0
835,136578326.41305238,0.0,36017352.68235521,0.04149801345277306,417700000.0,0.0
836,173040321.3867225,0.0,60727620.602855265,0.014873139099989337,460200000.0,0.0
837,83497824.69174261,0.0,150611685.05065066,0.011290879979036486,369700000.0,0.0
838,72222705.9376919,0.0,201069388.06066442,0.0014391641340011875,625800000.0,0.0
839,71223146.50296113,0.0,103063441.85860127,0.04272831737458971,217800000.0,0.0
840,32694901.094161935,0.0,152709204.45961827,0.007606017920181088,363800000.0,0.0
841,201647263.58598375,0.0,46424824.670407,0.004317492402003562,1099700000.0,0.0
842,228148082.0979741,0.0,66045103.44010488,0.0,950900000.0,0.0
843,121176145.12440705,0.007691751725578184,48165426.29997885,0.00038970216408211716,498500000.0,0.0
844,144075745.84278923,0.0,96425574.25184807,0.00017849128016746515,0.0,2567.4640012982454
845,0.0,0.0,110877052.88473637,0.012730044113037672,321100000.0,0.0
846,177704811.48679918,0.15197812627886575,119717058.736987,0.0063742323323873985,30700000.0,0.0
847,179187187.16762763,0.10131875085257716,23103853.63141825,0.026345811609763015,30700000.0,0.0
848,176891955.5700104,0.05065937542628858,49901027.680377245,0.0570548919325915,377300000.0,0.0
849,166317822.28598702,0.012158250102309259,47586674.9417595,0.0012921321057014015,151900000.0,2578.766749383449
850,95486976.46933737,0.0,162764540.57721567,0.007371545534181976,1239600000.0,0.0
851,60717312.84309486,0.0,55527507.62774458,0.007691097127426148,217800000.0,9800.325326068061
852,130459909.52246656,0.0,19714713.83173465,0.022818053760543265,61400000.0,0.0
853,157070751.6108724,0.0,113509728.7294266,0.001024638726535458,423600000.0,4839.291968377627
854,172442380.51149037,0.10131875085257716,88311930.52519526,0.017007073524720535,0.0,0.0
855,32694901.094161935,0.0,168878974.84868658,0.013832671150924354,248500000.0,0.0
856,208032489.48873264,0.0,36017352.68235521,0.004979761614332767,940200000.0,9297.769674070863
857,142199997.9234246,0.0,126592742.14521676,0.02285158602202373,84600000.0,0.0
858,60717312.84309486,0.0,59844324.26512295,0.007410624265181821,783800000.0,0.0
859,32694901.094161935,0.0,47842699.56310011,0.0,807000000.0,0.0
860,122173820.17753592,0.0,135935376.6839102,0.005280296002683569,297900000.0,0.0
861,92648501.6727509,0.0,59684505.969125375,0.007063736995069112,199900000.0,3465.574951924201
862,68139002.95605196,0.0,55527507.62774458,0.02307329138227844,217800000.0,4335.5114115520755
863,78453877.84187987,0.0,97327018.72585212,0.004149801345277307,30700000.0,4852.381370403686
864,72222705.9376919,0.0,55527507.62774458,0.007691097127426148,435600000.0,6306.054752084408
865,156394694.65186498,0.0,13840815.352812577,0.015840888008050707,1284000000.0,0.0
866,214602075.83379018,0.0,53625695.430132516,0.017667662485853088,1033800000.0,0.0
867,77099991.75787257,0.0,57505121.36852383,0.022406507428321648,538900000.0,0.0
868,42291505.65437629,0.0,255158337.36325914,0.0,1773500000.0,0.0
869,128674397.76670545,0.0,29367021.15067353,0.033872639937109456,917900000.0,0.0
870,60717312.84309486,0.0,62558632.23548071,0.028139573682715552,1222600000.0,0.0
871,107385518.6904647,0.0,19457251.99473615,0.0026678247354654555,650600000.0,4527.472310189137
872,117299462.54481953,0.0,13840815.352812577,0.005702719682898254,989600000.0,2263.174162217166
873,177704811.48679918,0.15197812627886575,43998556.94337889,0.006491894435355466,30700000.0,0.0
874,201061575.88404053,0.007691751725578184,53358573.6002109,0.0,151900000.0,0.0
875,176891955.5700104,0.05065937542628858,220433284.61399418,0.0,377300000.0,0.0
876,144413160.42944723,0.058351127151866765,94482239.52951176,0.00791907367814842,30700000.0,0.0
877,183040188.340405,0.0,55011695.38766178,0.01416920824703886,1004800000.0,0.0
878,177704811.48679918,0.15197812627886575,189309949.4694295,0.0,61400000.0,0.0
879,42291505.65437629,0.0,82006672.87217098,0.018261044137716956,84600000.0,3891.3648755923696
880,194383626.21147954,0.0,246958623.48055464,0.0,273100000.0,0.0
881,123922014.83441225,0.0,102004799.13377504,0.0026852754650916184,1014200000.0,0.0
882,42291505.65437629,0.0,106494031.23603982,0.01199929590521748,974100000.0,1747.9119365926408
883,58934939.846400745,0.008307091863624437,55527507.62774458,0.02307329138227844,256100000.00000003,2866.412686371058
884,68139002.95605196,0.0,48755764.2649405,0.012314299536524192,486700000.0,0.0
885,154058455.93250468,0.0,51729648.34634168,0.010337241296572774,267200000.0,0.0
886,177704811.48679918,0.018237375153463888,166044650.32411388,0.0,725500000.0,2937.2086536527413
887,95213987.28559849,0.0,55236625.64098555,0.06343020515724603,121200000.0,0.0
888,68139002.95605196,0.0,72484588.99536279,0.015055720916362769,1688900000.0,0.0
889,77099991.75787257,0.0,70240716.16483334,0.03735776914765409,1032400000.0,0.0
890,159911455.00277433,0.10901050257815534,116368852.29355186,0.0026049769114345487,151900000.0,0.0
891,109423197.42458755,0.06604287887744495,52896991.13344766,0.017349235056464872,0.0,0.0
892,107082885.12372062,0.05065937542628858,52014818.67274299,0.059735390899310244,0.0,0.0
893,119952250.00536126,0.05065937542628858,78493983.91716939,0.046368037442195004,0.0,0.0
894,76431543.68310125,0.0,68914082.29624525,0.035466753877029064,627500000.0,0.0
895,173040321.3867225,0.0,55527507.62774458,0.06409247606188456,0.0,0.0
896,75253694.5178941,0.007691751725578184,70075099.01271406,0.03698069725544184,377300000.0,0.0
897,160761379.97890908,0.012158250102309259,156832240.63806814,0.00015936547491134911,242400000.0,2559.8497538363117
898,93924902.85126045,0.005538061242416291,90182990.69420126,0.015223249237739045,121200000.0,1833.7757325808493
899,125145187.56891409,0.0,91446169.37548736,0.008932550877377078,1166400000.0,0.0
900,177704811.48679918,0.022796718941829865,89270966.22389281,0.0009384855344128998,286800000.0,2662.9370161828974
901,58934939.846400745,0.002769030621208146,120748638.39935122,0.0025372082062898402,121200000.0,4455.013911939317
902,106293784.88118687,0.0,54891811.9439793,0.019316802352536907,230600000.0,0.0
903,134488631.6801605,0.007002135258224011,50289368.46180986,0.0003569825603349303,256100000.00000003,3960.659438211998
904,117299462.54481953,0.0,91367257.99820706,0.0014874273347288763,0.0,0.0
905,106005053.16678491,0.015383503451156367,51512702.91116473,0.004462282004186629,0.0,0.0
906,60717312.84309486,0.0,110139867.364939,0.0050744164125796805,461900000.0,3845.419921253113
907,0.0,0.0,68515376.13025023,0.029985095499285172,1334800000.0,0.0
908,37255203.23710208,0.0,86651450.44307962,0.010164863674501218,394500000.0,0.0
909,185485314.0537249,0.0,110139867.364939,0.04228680343816402,121200000.0,0.0
910,117657018.40774402,0.0,19457251.99473615,0.0026678247354654555,773500000.0,6884.704340973553
911,42291505.65437629,0.0,153492362.40475148,0.005557813724642582,321100000.0,0.0
912,42291505.65437629,0.0,51729648.34634168,0.0012404689555887327,618200000.0,2260.0257375753213
913,42291505.65437629,0.0,93508105.92228484,0.0023941845745465576,943300000.0,1171.9981996712431
914,121644599.3504275,0.0,63489874.4905345,0.002852815015583201,357700000.0,2336.311478951604
915,171385169.65261877,0.0,133167601.57155003,0.0039196348077363465,1110800000.0,0.0
916,149092072.88558653,0.0,204079832.51039457,0.0,121200000.0,0.0
917,134996357.6629468,0.0,157193510.55206972,0.011349299014776151,619700000.0,0.0
918,191741152.90746433,0.0,109773409.94052078,0.002714044748146642,205800000.0,5022.015312071786
919,100714900.1874114,0.0,45369353.662597716,0.0009965723376563025,388400000.0,1116.172512918301
920,77099991.75787257,0.0,117349220.13792726,0.0015276052935645206,1138000000.0,1465.1309805102487
921,96223098.04916811,0.0,52451610.50156695,0.016673441173927744,151900000.0,0.0
922,115851949.22904456,0.0,19611729.096935257,0.02258358137454415,182600000.0,0.0
923,128674397.76670545,0.0,13840815.352812577,0.015840888008050707,382500000.0,0.0
924,47847947.961454235,0.0,82006672.87217098,0.05072512260476933,302400000.0,0.0
925,68139002.95605196,0.0,212955551.78733942,0.004269328027231074,121200000.0,0.0
926,47847947.961454235,0.0,57079896.55738737,0.016460411335558464,523300000.0,0.0
927,60717312.84309486,0.0,29367021.15067353,0.012194150377359405,1184300000.0,1371.7977675605919
928,154002586.64038622,0.0,228044547.88270342,0.0,1276500000.0,0.0
929,82177854.37813279,0.0,55236625.64098555,0.06343020515724603,595100000.0,0.0
930,127373940.11831835,0.05065937542628858,52014818.67274299,0.059735390899310244,0.0,0.0
931,165528722.04345328,0.05065937542628858,78493983.91716939,0.046368037442195004,0.0,0.0
932,93924902.85126045,0.015383503451156367,36017352.68235521,0.04149801345277306,30700000.0,0.0
933,0.0,0.0,91728116.19613521,0.016617742042169936,1457700000.0,0.0
934,101526442.81664267,0.05065937542628858,66728027.209831744,0.03300068398507977,256100000.00000003,0.0
935,338825824.16778654,0.0,286818816.4847733,0.0,394300000.0,1285.5736478404808
936,146332417.8631447,0.0,55527507.62774458,0.06409247606188456,558500000.0,0.0
937,90924533.96221238,0.000923010207069382,69260137.16148919,0.003667170306344569,30700000.0,3072.5710191082358
938,159911455.00277433,0.016351575386723303,78990163.87066796,0.00021277198576768374,317500000.0,2387.817984201143
939,110130504.5881955,0.0,48644185.496534824,0.01193080870975734,297900000.0,0.0
940,148303191.38177454,0.05065937542628858,81041583.6943515,0.017007073524720535,0.0,0.0
941,75253694.5178941,0.007691751725578184,81778423.30273183,0.05020545120634393,121200000.0,0.0
942,176534399.7070859,0.05065937542628858,52014818.67274299,0.059735390899310244,0.0,0.0
943,166927546.49260283,0.0,114655029.60680515,0.007606017920181088,61400000.0,0.0
944,112980335.63749659,0.015383503451156367,29367021.15067353,0.033872639937109456,151900000.0,0.0
945,32694901.094161935,0.0,166988010.80370972,0.021364158687294854,217800000.0,0.0
946,0.0,0.0,216979080.5076381,0.0,115300000.0,0.0
947,85178223.26718086,0.007691751725578184,19611729.096935257,0.02258358137454415,182600000.0,0.0
948,78453877.84187987,0.0,89065282.58563831,0.01312926433747371,1006900000.0,0.0
949,110130504.5881955,0.0,58217297.62049719,0.02340423472554106,115300000.0,0.0
950,60717312.84309486,0.0,77370142.05511437,0.027665342301848708,115300000.0,0.0
951,204851657.20973802,0.0,51776089.800637744,0.01044297773041687,619900000.0,0.0
952,53972506.18695759,0.0,85985220.15278465,0.014613337657267925,1141600000.0,0.0
953,109584413.64186119,0.0,55527507.62774458,0.02307329138227844,520200000.0,2141.0249495606936
954,184612519.24732953,0.0,58474759.45749568,0.023990415690538853,0.0,0.0
955,140805929.96478274,0.0,119301187.56066263,0.007371545534181976,1116700000.0,0.0
956,32694901.094161935,0.0,78050887.66755661,0.013832671150924354,115300000.0,0.0
957,159911455.00277433,0.10901050257815534,52448756.36982791,0.005209953822869097,151900000.0,0.0
958,161813773.23493528,0.05065937542628858,53391734.265083365,0.006256570229419331,30700000.0,0.0
959,90462322.17815001,0.0,55527507.62774458,0.009613871409282685,0.0,5899.481316876729
960,177704811.48679918,0.15197812627886575,3405483.463365536,0.0038600314994839528,61400000.0,0.0
961,0.0,0.0,153864595.4143321,0.007410624265181821,176700000.0,0.0
962,152745139.9242727,0.0,46406654.856362596,0.0005131348733084367,1561600000.0,1690.378184001946
963,95107331.23784721,0.0,81778423.30273183,0.05020545120634393,1276500000.0,0.0
964,144413160.42944723,0.007002135258224011,13071017.536848502,0.001791935991441803,604300000.0,2252.639242907571
965,176911057.71090558,0.0,94380039.38469598,0.007801411575180353,115300000.0,0.0
966,47847947.961454235,0.0,89006828.09861839,0.012996177010787726,351800000.0,0.0
967,100714900.1874114,0.0,19405759.62733647,0.022114636602545926,945200000.0,0.0
968,123922014.83441225,0.0,29367021.15067353,0.005080895990566419,369700000.0,1899.0420498012588
969,68139002.95605196,0.0,72484588.99536279,0.015055720916362769,741100000.0,0.0
970,136598613.0637709,0.0,86084372.43095136,0.044215744709318584,0.0,0.0
971,32694901.094161935,0.0,144868808.27820158,0.0,115300000.0,0.0
